raw_log,timestamp,user_id,transaction_type,amount,currency,location,device,is_parsed,parse_errors,amount_raw,hour,day_of_week,is_weekend
26/07/2025 10:04:25 ::: user1081 *** CASHOUT ::: amt:3897.73£ @ London <Nokia 3310>,2025-07-26 10:04:25,user1081,cashout,3897.73,£,London,Nokia 3310,True,,3897.73,10,5,True
2025-06-06 08:55:40 | user: user1057 | txn: top-up of £2485.23 from London | device: Pixel 6,2025-06-06 08:55:40,user1057,top-up,2485.23,£,London,Pixel 6,True,,2485.23,8,4,False
usr:user1004|cashout|€1098.57|Birmingham|2025-07-24 02:24:36|Xiaomi Mi 11,2025-07-24 02:24:36,user1004,cashout,955.76,€,Birmingham,Xiaomi Mi 11,True,,1098.57,2,3,False
usr:user1043|transfer|€4597.79|Birmingham|2025-06-26 02:14:14|Pixel 6,2025-06-26 02:14:14,user1043,transfer,4000.08,€,Birmingham,Pixel 6,True,,4597.79,2,3,False
usr:user1014|withdrawal|€445.71|Liverpool|2025-07-27 22:55:52|Samsung Galaxy S10,2025-07-27 22:55:52,user1014,withdrawal,387.77,€,Liverpool,Samsung Galaxy S10,True,,445.71,22,6,True
user1033 2025-06-18 20:53:58 debit 1202.61 Leeds iPhone 13,2025-06-18 20:53:58,user1033,debit,1202.61,£,Leeds,iPhone,True,,1202.61,20,2,False
2025-07-02 05:54:19::user1054::top-up::32.23::London::Nokia 3310,2025-07-02 05:54:19,user1054,top-up,32.23,£,London,Nokia 3310,True,,32.23,5,2,False
10/07/2025 12:27:44 ::: user1017 *** WITHDRAWAL ::: amt:458.24€ @ Birmingham <iPhone 13>,2025-07-10 12:27:44,user1017,withdrawal,458.24,£,Birmingham,iPhone 13,True,,458.24,12,3,False
06/06/2025 07:29:37 ::: user1027 *** DEPOSIT ::: amt:4905.29€ @ Manchester <Huawei P30>,2025-06-06 07:29:37,user1027,deposit,4905.29,£,Manchester,Huawei P30,True,,4905.29,7,4,False
user1011 2025-06-30 02:45:50 transfer 998.85 None iPhone 13,2025-06-30 02:45:50,user1011,transfer,998.85,,,iPhone,True,,998.85,2,0,False
2025-07-15 06:32:18 - user=user1080 - action=top-up £3402.75 - ATM: None - device=Huawei P30,2025-07-15 06:32:18,user1080,top-up,3402.75,£,,Huawei P30,True,,3402.75,6,1,False
19/06/2025 15:02:41 ::: user1033 *** REFUND ::: amt:2809.31$ @ Cardiff <Samsung Galaxy S10>,2025-06-19 15:02:41,user1033,refund,2809.31,£,Cardiff,Samsung Galaxy S10,True,,2809.31,15,3,False
user1063 2025-06-03 21:05:00 debit 2066.61 Glasgow Nokia 3310,2025-06-03 21:05:00,user1063,debit,2066.61,£,Glasgow,Nokia,True,,2066.61,21,1,False
2025-07-21 10:07:52 - user=user1034 - action=transfer $2976.29 - ATM: None - device=Nokia 3310,2025-07-21 10:07:52,user1034,transfer,2232.22,$,,Nokia 3310,True,,2976.29,10,0,False
2025-06-05 21:42:55 >> [user1071] did deposit - amt=€4796.72 - Liverpool // dev:Xiaomi Mi 11,2025-06-05 21:42:55,user1071,deposit,4173.15,€,Liverpool,Xiaomi Mi 11,True,,4796.72,21,3,False
usr:user1035|deposit|€1066.87|Manchester|2025-06-02 00:42:19|iPhone 13,2025-06-02 00:42:19,user1035,deposit,928.18,€,Manchester,iPhone 13,True,,1066.87,0,0,False
20/07/2025 07:00:29 ::: user1045 *** WITHDRAWAL ::: amt:769.49€ @ Leeds <Samsung Galaxy S10>,2025-07-20 07:00:29,user1045,withdrawal,769.49,£,Leeds,Samsung Galaxy S10,True,,769.49,7,6,True
usr:user1003|debit|£4462.12|Birmingham|2025-06-19 20:36:35|Xiaomi Mi 11,2025-06-19 20:36:35,user1003,debit,4462.12,£,Birmingham,Xiaomi Mi 11,True,,4462.12,20,3,False
2025-06-07 19:23:59 | user: user1068 | txn: purchase of £1687.64 from Leeds | device: None,2025-06-07 19:23:59,user1068,purchase,1687.64,£,Leeds,None,True,,1687.64,19,5,True
user1081 2025-06-11 02:03:42 refund 4895.09 London Pixel 6,2025-06-11 02:03:42,user1081,refund,4895.09,£,London,Pixel,True,,4895.09,2,2,False
2025-06-12 08:40:12 >> [user1018] did purchase - amt=£2736.27 - Birmingham // dev:Nokia 3310,2025-06-12 08:40:12,user1018,purchase,2736.27,£,Birmingham,Nokia 3310,True,,2736.27,8,3,False
2025-07-17 21:28:59::user1093::refund::2030.06::London::Huawei P30,2025-07-17 21:28:59,user1093,refund,2030.06,£,London,Huawei P30,True,,2030.06,21,3,False
2025-06-15 06:24:33::user1011::debit::4081.71::London::Xiaomi Mi 11,2025-06-15 06:24:33,user1011,debit,4081.71,£,London,Xiaomi Mi 11,True,,4081.71,6,6,True
2025-06-06 03:27:30 >> [user1040] did top-up - amt=$1762.84 - Leeds // dev:Samsung Galaxy S10,2025-06-06 03:27:30,user1040,top,1322.13,$,Leeds,Samsung Galaxy S10,True,,1762.84,3,4,False
2025-07-04 18:51:34::user1065::transfer::3646.2::London::None,2025-07-04 18:51:34,user1065,transfer,3646.2,£,London,,True,,3646.2,18,4,False
2025-07-30 06:55:20 | user: user1047 | txn: top-up of $536.59 from Cardiff | device: Pixel 6,2025-07-30 06:55:20,user1047,top-up,402.44,$,Cardiff,Pixel 6,True,,536.59,6,2,False
2025-07-26 16:52:59::user1069::cashout::474.68::London::Samsung Galaxy S10,2025-07-26 16:52:59,user1069,cashout,474.68,£,London,Samsung Galaxy S10,True,,474.68,16,5,True
2025-06-13 03:21:06 | user: user1010 | txn: debit of £3410.2 from Liverpool | device: Samsung Galaxy S10,2025-06-13 03:21:06,user1010,debit,3410.2,£,Liverpool,Samsung Galaxy S10,True,,3410.2,3,4,False
2025-07-14 17:08:23 - user=user1081 - action=top-up $4596.97 - ATM: Cardiff - device=Pixel 6,2025-07-14 17:08:23,user1081,top-up,3447.73,$,Cardiff,Pixel 6,True,,4596.97,17,0,False
user1058 2025-06-19 08:28:47 top-up 4359.74 London Samsung Galaxy S10,2025-06-19 08:28:47,user1058,top-up,4359.74,£,London,Samsung,True,,4359.74,8,3,False
11/06/2025 01:47:05 ::: user1025 *** WITHDRAWAL ::: amt:395.62£ @ Birmingham <Samsung Galaxy S10>,2025-06-11 01:47:05,user1025,withdrawal,395.62,£,Birmingham,Samsung Galaxy S10,True,,395.62,1,2,False
2025-06-29 14:29:07::user1000::purchase::4222.78::London::Huawei P30,2025-06-29 14:29:07,user1000,purchase,4222.78,£,London,Huawei P30,True,,4222.78,14,6,True
2025-07-01 03:57:46 | user: user1001 | txn: withdrawal of €4567.36 from Manchester | device: iPhone 13,2025-07-01 03:57:46,user1001,withdrawal,3973.6,€,Manchester,iPhone 13,True,,4567.36,3,1,False
2025-06-09 00:10:50 | user: user1059 | txn: refund of €4787.01 from Glasgow | device: Huawei P30,2025-06-09 00:10:50,user1059,refund,4164.7,€,Glasgow,Huawei P30,True,,4787.01,0,0,False
2025-06-20 05:53:07 >> [user1077] did deposit - amt=$16.02 - Liverpool // dev:iPhone 13,2025-06-20 05:53:07,user1077,deposit,12.02,$,Liverpool,iPhone 13,True,,16.02,5,4,False
2025-06-07 22:21:07 - user=user1098 - action=withdrawal €2532.9 - ATM: Cardiff - device=iPhone 13,2025-06-07 22:21:07,user1098,withdrawal,2203.62,€,Cardiff,iPhone 13,True,,2532.9,22,5,True
2025-06-14 13:24:36::user1054::refund::3134.68::Glasgow::Pixel 6,2025-06-14 13:24:36,user1054,refund,3134.68,£,Glasgow,Pixel 6,True,,3134.68,13,5,True
2025-06-09 12:24:41 >> [user1049] did transfer - amt=$4799.26 - Birmingham // dev:Nokia 3310,2025-06-09 12:24:41,user1049,transfer,3599.45,$,Birmingham,Nokia 3310,True,,4799.26,12,0,False
2025-07-11 20:06:20 | user: user1021 | txn: top-up of $733.39 from Leeds | device: iPhone 13,2025-07-11 20:06:20,user1021,top-up,550.04,$,Leeds,iPhone 13,True,,733.39,20,4,False
2025-07-16 14:57:55 | user: user1054 | txn: cashout of €4818.81 from London | device: Pixel 6,2025-07-16 14:57:55,user1054,cashout,4192.36,€,London,Pixel 6,True,,4818.81,14,2,False
usr:user1090|transfer|£3583.57|Glasgow|2025-06-16 01:02:33|None,2025-06-16 01:02:33,user1090,transfer,3583.57,£,Glasgow,,True,,3583.57,1,0,False
2025-07-26 15:31:15 | user: user1008 | txn: cashout of £3794.06 from Birmingham | device: Huawei P30,2025-07-26 15:31:15,user1008,cashout,3794.06,£,Birmingham,Huawei P30,True,,3794.06,15,5,True
2025-06-10 11:16:07 >> [user1093] did transfer - amt=£3164.78 - Manchester // dev:Xiaomi Mi 11,2025-06-10 11:16:07,user1093,transfer,3164.78,£,Manchester,Xiaomi Mi 11,True,,3164.78,11,1,False
2025-07-21 15:21:15 - user=user1093 - action=top-up $1276.26 - ATM: Liverpool - device=Huawei P30,2025-07-21 15:21:15,user1093,top-up,957.19,$,Liverpool,Huawei P30,True,,1276.26,15,0,False
09/06/2025 22:08:17 ::: user1008 *** REFUND ::: amt:919.67£ @ Liverpool <Pixel 6>,2025-06-09 22:08:17,user1008,refund,919.67,£,Liverpool,Pixel 6,True,,919.67,22,0,False
2025-07-14 11:11:53 | user: user1058 | txn: purchase of £1539.27 from Manchester | device: iPhone 13,2025-07-14 11:11:53,user1058,purchase,1539.27,£,Manchester,iPhone 13,True,,1539.27,11,0,False
2025-07-28 13:34:58 >> [user1011] did withdrawal - amt=$3216.11 - London // dev:Huawei P30,2025-07-28 13:34:58,user1011,withdrawal,2412.08,$,London,Huawei P30,True,,3216.11,13,0,False
2025-06-20 19:20:03 - user=user1014 - action=cashout £2552.67 - ATM: London - device=Samsung Galaxy S10,2025-06-20 19:20:03,user1014,cashout,2552.67,£,London,Samsung Galaxy S10,True,,2552.67,19,4,False
2025-07-14 19:17:42 | user: user1077 | txn: cashout of £1963.52 from Liverpool | device: None,2025-07-14 19:17:42,user1077,cashout,1963.52,£,Liverpool,None,True,,1963.52,19,0,False
12/07/2025 17:23:31 ::: user1074 *** DEBIT ::: amt:1617.06€ @ Liverpool <iPhone 13>,2025-07-12 17:23:31,user1074,debit,1617.06,£,Liverpool,iPhone 13,True,,1617.06,17,5,True
2025-07-15 01:20:18 >> [user1080] did cashout - amt=$1559.11 - London // dev:Samsung Galaxy S10,2025-07-15 01:20:18,user1080,cashout,1169.33,$,London,Samsung Galaxy S10,True,,1559.11,1,1,False
2025-06-26 14:39:52::user1087::transfer::3986.9::Liverpool::Xiaomi Mi 11,2025-06-26 14:39:52,user1087,transfer,3986.9,£,Liverpool,Xiaomi Mi 11,True,,3986.9,14,3,False
29/07/2025 06:03:08 ::: user1087 *** TRANSFER ::: amt:389.61$ @ None <iPhone 13>,2025-07-29 06:03:08,user1087,transfer,389.61,,,iPhone 13,True,,389.61,6,1,False
17/07/2025 08:27:20 ::: user1014 *** TRANSFER ::: amt:946.04€ @ Liverpool <iPhone 13>,2025-07-17 08:27:20,user1014,transfer,946.04,£,Liverpool,iPhone 13,True,,946.04,8,3,False
2025-07-24 05:59:07 - user=user1097 - action=withdrawal €3432.29 - ATM: Manchester - device=Xiaomi Mi 11,2025-07-24 05:59:07,user1097,withdrawal,2986.09,€,Manchester,Xiaomi Mi 11,True,,3432.29,5,3,False
2025-07-04 00:53:41 | user: user1019 | txn: deposit of €1909.22 from London | device: Pixel 6,2025-07-04 00:53:41,user1019,deposit,1661.02,€,London,Pixel 6,True,,1909.22,0,4,False
2025-06-20 19:02:34 - user=user1005 - action=top-up $4807.26 - ATM: London - device=Pixel 6,2025-06-20 19:02:34,user1005,top-up,3605.45,$,London,Pixel 6,True,,4807.26,19,4,False
2025-07-14 23:12:08 | user: user1031 | txn: transfer of $841.44 from Liverpool | device: iPhone 13,2025-07-14 23:12:08,user1031,transfer,631.08,$,Liverpool,iPhone 13,True,,841.44,23,0,False
2025-06-20 18:28:41 >> [user1043] did purchase - amt=€3075.59 - Liverpool // dev:Pixel 6,2025-06-20 18:28:41,user1043,purchase,2675.76,€,Liverpool,Pixel 6,True,,3075.59,18,4,False
user1084 2025-06-10 16:35:03 purchase 3655.98 Manchester iPhone 13,2025-06-10 16:35:03,user1084,purchase,3655.98,£,Manchester,iPhone,True,,3655.98,16,1,False
2025-06-05 19:40:19 | user: user1009 | txn: purchase of €3505.8 from Liverpool | device: Pixel 6,2025-06-05 19:40:19,user1009,purchase,3050.05,€,Liverpool,Pixel 6,True,,3505.8,19,3,False
25/07/2025 12:22:49 ::: user1057 *** WITHDRAWAL ::: amt:3170.59£ @ Cardiff <Pixel 6>,2025-07-25 12:22:49,user1057,withdrawal,3170.59,£,Cardiff,Pixel 6,True,,3170.59,12,4,False
27/06/2025 10:05:51 ::: user1058 *** TRANSFER ::: amt:653.79$ @ None <Huawei P30>,2025-06-27 10:05:51,user1058,transfer,653.79,,,Huawei P30,True,,653.79,10,4,False
05/06/2025 01:28:06 ::: user1020 *** DEPOSIT ::: amt:1219.25€ @ Glasgow <iPhone 13>,2025-06-05 01:28:06,user1020,deposit,1219.25,£,Glasgow,iPhone 13,True,,1219.25,1,3,False
user1018 2025-07-23 22:31:54 deposit 2090.23 Leeds Huawei P30,2025-07-23 22:31:54,user1018,deposit,2090.23,£,Leeds,Huawei,True,,2090.23,22,2,False
2025-06-09 05:18:12 >> [user1045] did withdrawal - amt=£3411.23 - Birmingham // dev:Pixel 6,2025-06-09 05:18:12,user1045,withdrawal,3411.23,£,Birmingham,Pixel 6,True,,3411.23,5,0,False
08/06/2025 02:19:01 ::: user1068 *** TRANSFER ::: amt:3839.76€ @ London <Pixel 6>,2025-06-08 02:19:01,user1068,transfer,3839.76,£,London,Pixel 6,True,,3839.76,2,6,True
usr:user1087|deposit|€2079.14|Manchester|2025-06-16 03:08:07|Xiaomi Mi 11,2025-06-16 03:08:07,user1087,deposit,1808.85,€,Manchester,Xiaomi Mi 11,True,,2079.14,3,0,False
2025-06-14 07:01:55 | user: user1068 | txn: withdrawal of £4303.14 from Glasgow | device: iPhone 13,2025-06-14 07:01:55,user1068,withdrawal,4303.14,£,Glasgow,iPhone 13,True,,4303.14,7,5,True
user1024 2025-07-06 09:28:52 purchase 4210.89 Cardiff iPhone 13,2025-07-06 09:28:52,user1024,purchase,4210.89,£,Cardiff,iPhone,True,,4210.89,9,6,True
user1059 2025-06-11 08:48:25 transfer 755.03 Glasgow iPhone 13,2025-06-11 08:48:25,user1059,transfer,755.03,£,Glasgow,iPhone,True,,755.03,8,2,False
2025-07-01 07:09:25::user1063::withdrawal::2505.93::Leeds::None,2025-07-01 07:09:25,user1063,withdrawal,2505.93,£,Leeds,,True,,2505.93,7,1,False
user1028 2025-06-06 07:28:48 cashout 2303.06 Leeds Samsung Galaxy S10,2025-06-06 07:28:48,user1028,cashout,2303.06,£,Leeds,Samsung,True,,2303.06,7,4,False
2025-06-28 13:41:26 | user: user1054 | txn: deposit of $2852.07 from Birmingham | device: Huawei P30,2025-06-28 13:41:26,user1054,deposit,2139.05,$,Birmingham,Huawei P30,True,,2852.07,13,5,True
2025-07-21 07:14:06 | user: user1012 | txn: refund of $3894.24 from Cardiff | device: Pixel 6,2025-07-21 07:14:06,user1012,refund,2920.68,$,Cardiff,Pixel 6,True,,3894.24,7,0,False
2025-06-18 17:44:18 >> [user1029] did cashout - amt=£1958.19 - Cardiff // dev:None,2025-06-18 17:44:18,user1029,cashout,1958.19,£,Cardiff,,True,,1958.19,17,2,False
user1033 2025-07-30 03:58:16 purchase 2838.2 London Huawei P30,2025-07-30 03:58:16,user1033,purchase,2838.2,£,London,Huawei,True,,2838.2,3,2,False
user1019 2025-06-17 00:52:33 debit 949.67 Leeds Samsung Galaxy S10,2025-06-17 00:52:33,user1019,debit,949.67,£,Leeds,Samsung,True,,949.67,0,1,False
user1053 2025-07-20 15:37:15 deposit 1478.29 Cardiff Samsung Galaxy S10,2025-07-20 15:37:15,user1053,deposit,1478.29,£,Cardiff,Samsung,True,,1478.29,15,6,True
user1031 2025-07-31 02:30:36 withdrawal 2669.47 Manchester Pixel 6,2025-07-31 02:30:36,user1031,withdrawal,2669.47,£,Manchester,Pixel,True,,2669.47,2,3,False
user1020 2025-06-16 22:22:26 purchase 3622.05 Manchester Pixel 6,2025-06-16 22:22:26,user1020,purchase,3622.05,£,Manchester,Pixel,True,,3622.05,22,0,False
usr:user1024|purchase|$1005.86|Glasgow|2025-07-25 13:42:40|Samsung Galaxy S10,2025-07-25 13:42:40,user1024,purchase,754.39,$,Glasgow,Samsung Galaxy S10,True,,1005.86,13,4,False
2025-07-28 03:33:55 >> [user1010] did purchase - amt=£1228.37 - London // dev:Nokia 3310,2025-07-28 03:33:55,user1010,purchase,1228.37,£,London,Nokia 3310,True,,1228.37,3,0,False
2025-07-23 23:21:30 | user: user1027 | txn: deposit of $3532.32 from None | device: Xiaomi Mi 11,2025-07-23 23:21:30,user1027,deposit,2649.24,$,,Xiaomi Mi 11,True,,3532.32,23,2,False
usr:user1021|refund|$1849.6|Leeds|2025-06-17 11:14:39|Pixel 6,2025-06-17 11:14:39,user1021,refund,1387.2,$,Leeds,Pixel 6,True,,1849.6,11,1,False
2025-07-12 23:03:47::user1058::top-up::3980.53::Cardiff::Pixel 6,2025-07-12 23:03:47,user1058,top-up,3980.53,£,Cardiff,Pixel 6,True,,3980.53,23,5,True
2025-07-30 03:16:49 - user=user1008 - action=cashout €1933.91 - ATM: Leeds - device=Nokia 3310,2025-07-30 03:16:49,user1008,cashout,1682.5,€,Leeds,Nokia 3310,True,,1933.91,3,2,False
2025-07-17 21:21:59::user1099::purchase::4529.82::Manchester::Samsung Galaxy S10,2025-07-17 21:21:59,user1099,purchase,4529.82,£,Manchester,Samsung Galaxy S10,True,,4529.82,21,3,False
2025-07-25 20:33:05::user1098::top-up::111.61::London::None,2025-07-25 20:33:05,user1098,top-up,111.61,£,London,,True,,111.61,20,4,False
user1048 2025-06-20 03:05:34 refund 2540.72 Liverpool Nokia 3310,2025-06-20 03:05:34,user1048,refund,2540.72,£,Liverpool,Nokia,True,,2540.72,3,4,False
usr:user1020|transfer|$1616.16|Leeds|2025-07-22 00:59:41|Xiaomi Mi 11,2025-07-22 00:59:41,user1020,transfer,1212.12,$,Leeds,Xiaomi Mi 11,True,,1616.16,0,1,False
usr:user1040|transfer|£565.1|London|2025-07-01 18:17:59|Xiaomi Mi 11,2025-07-01 18:17:59,user1040,transfer,565.1,£,London,Xiaomi Mi 11,True,,565.1,18,1,False
27/07/2025 17:05:47 ::: user1035 *** PURCHASE ::: amt:1840.35€ @ Manchester <Huawei P30>,2025-07-27 17:05:47,user1035,purchase,1840.35,£,Manchester,Huawei P30,True,,1840.35,17,6,True
usr:user1031|deposit|$4665.69|London|2025-06-03 01:47:47|Pixel 6,2025-06-03 01:47:47,user1031,deposit,3499.27,$,London,Pixel 6,True,,4665.69,1,1,False
2025-06-11 03:48:43 - user=user1092 - action=purchase £1239.81 - ATM: Leeds - device=Nokia 3310,2025-06-11 03:48:43,user1092,purchase,1239.81,£,Leeds,Nokia 3310,True,,1239.81,3,2,False
user1012 2025-06-15 13:58:28 top-up 4430.77 London Xiaomi Mi 11,2025-06-15 13:58:28,user1012,top-up,4430.77,£,London,Xiaomi,True,,4430.77,13,6,True
27/07/2025 21:30:45 ::: user1087 *** DEPOSIT ::: amt:2478.92€ @ Birmingham <Samsung Galaxy S10>,2025-07-27 21:30:45,user1087,deposit,2478.92,£,Birmingham,Samsung Galaxy S10,True,,2478.92,21,6,True
30/06/2025 22:41:16 ::: user1084 *** TOP-UP ::: amt:782.94$ @ Cardiff <Pixel 6>,2025-06-30 22:41:16,user1084,top,782.94,£,Cardiff,Pixel 6,True,,782.94,22,0,False
2025-07-27 11:55:14 - user=user1099 - action=debit €1299.55 - ATM: None - device=iPhone 13,2025-07-27 11:55:14,user1099,debit,1130.61,€,,iPhone 13,True,,1299.55,11,6,True
2025-06-17 21:59:30 >> [user1051] did transfer - amt=$2886.95 - Birmingham // dev:Xiaomi Mi 11,2025-06-17 21:59:30,user1051,transfer,2165.21,$,Birmingham,Xiaomi Mi 11,True,,2886.95,21,1,False
2025-06-14 09:10:44 | user: user1012 | txn: debit of $18.02 from London | device: Pixel 6,2025-06-14 09:10:44,user1012,debit,13.52,$,London,Pixel 6,True,,18.02,9,5,True
2025-06-12 08:43:32::user1019::top-up::4076.64::Manchester::iPhone 13,2025-06-12 08:43:32,user1019,top-up,4076.64,£,Manchester,iPhone 13,True,,4076.64,8,3,False
07/06/2025 18:11:19 ::: user1020 *** WITHDRAWAL ::: amt:182.8£ @ None <Nokia 3310>,2025-06-07 18:11:19,user1020,withdrawal,182.8,,,Nokia 3310,True,,182.8,18,5,True
2025-06-29 00:24:18 >> [user1022] did transfer - amt=£329.5 - Birmingham // dev:Xiaomi Mi 11,2025-06-29 00:24:18,user1022,transfer,329.5,£,Birmingham,Xiaomi Mi 11,True,,329.5,0,6,True
2025-06-15 01:10:29 - user=user1053 - action=cashout $133.32 - ATM: Glasgow - device=None,2025-06-15 01:10:29,user1053,cashout,99.99,$,Glasgow,,True,,133.32,1,6,True
26/07/2025 13:36:07 ::: user1047 *** PURCHASE ::: amt:3815.56€ @ Manchester <Xiaomi Mi 11>,2025-07-26 13:36:07,user1047,purchase,3815.56,£,Manchester,Xiaomi Mi 11,True,,3815.56,13,5,True
14/07/2025 12:39:00 ::: user1094 *** PURCHASE ::: amt:608.99$ @ Birmingham <Huawei P30>,2025-07-14 12:39:00,user1094,purchase,608.99,£,Birmingham,Huawei P30,True,,608.99,12,0,False
05/06/2025 02:10:06 ::: user1095 *** CASHOUT ::: amt:880.88€ @ London <None>,2025-06-05 02:10:06,user1095,cashout,880.88,£,London,,True,,880.88,2,3,False
2025-07-27 09:01:15::user1096::debit::3920.68::Liverpool::Pixel 6,2025-07-27 09:01:15,user1096,debit,3920.68,£,Liverpool,Pixel 6,True,,3920.68,9,6,True
22/07/2025 23:02:51 ::: user1049 *** TOP-UP ::: amt:4136.41€ @ Glasgow <Samsung Galaxy S10>,2025-07-22 23:02:51,user1049,top,4136.41,£,Glasgow,Samsung Galaxy S10,True,,4136.41,23,1,False
2025-07-14 10:37:52 >> [user1027] did transfer - amt=$3200.04 - Glasgow // dev:Pixel 6,2025-07-14 10:37:52,user1027,transfer,2400.03,$,Glasgow,Pixel 6,True,,3200.04,10,0,False
2025-06-30 11:15:52 >> [user1071] did transfer - amt=$8.12 - None // dev:Pixel 6,2025-06-30 11:15:52,user1071,transfer,6.09,$,None,Pixel 6,True,,8.12,11,0,False
2025-07-12 01:51:33 - user=user1043 - action=purchase £1906.28 - ATM: London - device=Xiaomi Mi 11,2025-07-12 01:51:33,user1043,purchase,1906.28,£,London,Xiaomi Mi 11,True,,1906.28,1,5,True
usr:user1067|transfer|$3530.73|Leeds|2025-06-28 12:30:20|Pixel 6,2025-06-28 12:30:20,user1067,transfer,2648.05,$,Leeds,Pixel 6,True,,3530.73,12,5,True
26/06/2025 00:28:14 ::: user1064 *** REFUND ::: amt:655.99£ @ Glasgow <Pixel 6>,2025-06-26 00:28:14,user1064,refund,655.99,£,Glasgow,Pixel 6,True,,655.99,0,3,False
2025-07-15 03:09:50 - user=user1097 - action=transfer €4598.29 - ATM: London - device=Pixel 6,2025-07-15 03:09:50,user1097,transfer,4000.51,€,London,Pixel 6,True,,4598.29,3,1,False
10/07/2025 05:35:32 ::: user1077 *** REFUND ::: amt:1269.53£ @ Birmingham <None>,2025-07-10 05:35:32,user1077,refund,1269.53,£,Birmingham,,True,,1269.53,5,3,False
user1033 2025-07-28 04:28:20 transfer 894.01 Leeds iPhone 13,2025-07-28 04:28:20,user1033,transfer,894.01,£,Leeds,iPhone,True,,894.01,4,0,False
2025-06-04 00:33:09 >> [user1013] did top-up - amt=€1056.11 - London // dev:Xiaomi Mi 11,2025-06-04 00:33:09,user1013,top,918.82,€,London,Xiaomi Mi 11,True,,1056.11,0,2,False
2025-07-27 09:28:27 - user=user1032 - action=debit £4322.6 - ATM: Manchester - device=Nokia 3310,2025-07-27 09:28:27,user1032,debit,4322.6,£,Manchester,Nokia 3310,True,,4322.6,9,6,True
2025-06-28 19:57:33 - user=user1095 - action=withdrawal €1358.51 - ATM: None - device=Huawei P30,2025-06-28 19:57:33,user1095,withdrawal,1181.9,€,,Huawei P30,True,,1358.51,19,5,True
2025-06-10 16:36:34 - user=user1048 - action=deposit $3266.35 - ATM: Liverpool - device=iPhone 13,2025-06-10 16:36:34,user1048,deposit,2449.76,$,Liverpool,iPhone 13,True,,3266.35,16,1,False
